city_name,latitude_city,longitude_city,forecast_date,temperature_max,temperature_min,precipitation,precipitation_probability,wind_speed,wind_gusts,weather_code,temperature_category,precipitation_category,wind_category,forecast_day,month,day_of_week
Al ’Attawia,31.83,-7.31,2026-09-19,34.8,19.4,0.0,8,14.9,27.0,3,High,None,Low,19,9,Saturday
Al ’Attawia,31.83,-7.31,2026-09-20,37.0,22.3,0.3,2,11.7,24.5,3,Very High,Low,Low,20,9,Sunday
Al ’Attawia,31.83,-7.31,2026-09-21,35.0,20.2,0.9,8,9.7,20.9,3,Very High,Low,Low,21,9,Monday
Tabount,30.9014,-6.9217,2026-09-15,32.5,22.5,0.0,8,21.8,38.2,3,High,None,Moderate,15,9,Tuesday
Tabount,30.9014,-6.9217,2026-09-16,33.5,19.3,0.0,3,23.7,37.8,1,High,None,Moderate,16,9,Wednesday
Tabount,30.9014,-6.9217,2026-09-17,32.5,20.2,0.8,25,18.5,30.6,80,High,Low,Low,17,9,Thursday
Tabount,30.9014,-6.9217,2026-09-18,31.9,19.0,0.0,23,19.4,32.8,2,High,None,Low,18,9,Friday
Tabount,30.9014,-6.9217,2026-09-19,32.7,20.9,0.0,18,9.6,17.3,2,High,None,Low,19,9,Saturday
Tabount,30.9014,-6.9217,2026-09-20,33.7,22.8,0.0,9,25.0,46.4,3,High,None,Moderate,20,9,Sunday
Tabount,30.9014,-6.9217,2026-09-21,31.3,20.4,0.6,5,17.7,34.6,80,High,Low,Low,21,9,Monday
Zaïo,34.9396,-2.7334,2026-09-15,30.0,18.6,0.0,0,10.3,23.4,3,High,None,Low,15,9,Tuesday
Zaïo,34.9396,-2.7334,2026-09-16,33.2,19.8,0.0,0,14.7,28.4,2,High,None,Low,16,9,Wednesday
Zaïo,34.9396,-2.7334,2026-09-17,27.1,19.6,0.0,1,17.1,32.4,3,Normal,None,Low,17,9,Thursday
Zaïo,34.9396,-2.7334,2026-09-18,27.4,20.2,0.0,6,15.5,31.3,45,Normal,None,Low,18,9,Friday
Zaïo,34.9396,-2.7334,2026-09-19,27.6,19.7,0.0,10,27.1,57.2,45,Normal,None,Moderate,19,9,Saturday
Zaïo,34.9396,-2.7334,2026-09-20,26.9,20.1,0.0,8,30.4,55.1,45,Normal,None,Moderate,20,9,Sunday
Zaïo,34.9396,-2.7334,2026-09-21,27.1,20.9,0.0,5,23.6,42.5,3,Normal,None,Moderate,21,9,Monday
Aguelmous,33.1324,-5.8366,2026-09-15,32.6,19.4,0.0,0,21.9,43.2,3,High,None,Moderate,15,9,Tuesday
Aguelmous,33.1324,-5.8366,2026-09-16,29.1,16.4,0.0,0,17.3,34.6,1,Normal,None,Low,16,9,Wednesday
Aguelmous,33.1324,-5.8366,2026-09-17,29.0,15.9,0.0,10,19.1,37.4,3,Normal,None,Low,17,9,Thursday
Aguelmous,33.1324,-5.8366,2026-09-18,29.1,14.9,0.0,20,16.0,34.6,3,Normal,None,Low,18,9,Friday
Aguelmous,33.1324,-5.8366,2026-09-19,31.8,17.2,0.0,8,18.0,35.3,3,High,None,Low,19,9,Saturday
Aguelmous,33.1324,-5.8366,2026-09-20,32.4,19.6,0.0,5,19.5,38.5,3,High,None,Low,20,9,Sunday
Aguelmous,33.1324,-5.8366,2026-09-21,32.4,20.1,0.0,5,24.3,47.9,2,High,None,Moderate,21,9,Monday
Asilah,35.4667,-6.0333,2026-09-15,31.8,21.3,0.0,0,18.9,34.6,0,High,None,Low,15,9,Tuesday
Asilah,35.4667,-6.0333,2026-09-16,24.9,19.6,0.0,0,19.2,35.3,3,Normal,None,Low,16,9,Wednesday
Asilah,35.4667,-6.0333,2026-09-17,24.4,18.8,0.0,1,14.5,27.7,3,Normal,None,Low,17,9,Thursday
Asilah,35.4667,-6.0333,2026-09-18,26.6,16.9,0.0,5,23.2,40.3,45,Normal,None,Moderate,18,9,Friday
Asilah,35.4667,-6.0333,2026-09-19,29.4,22.1,0.0,0,37.0,68.4,1,Normal,None,High,19,9,Saturday
Asilah,35.4667,-6.0333,2026-09-20,33.7,23.4,0.0,2,27.7,52.6,0,High,None,Moderate,20,9,Sunday
Asilah,35.4667,-6.0333,2026-09-21,33.8,24.4,0.0,0,23.0,44.3,2,High,None,Moderate,21,9,Monday
Imzouren,35.1464,-3.8506,2026-09-15,27.1,19.8,0.0,0,11.9,21.6,45,Normal,None,Low,15,9,Tuesday
Imzouren,35.1464,-3.8506,2026-09-16,29.9,20.9,0.0,0,12.3,25.6,3,Normal,None,Low,16,9,Wednesday
Imzouren,35.1464,-3.8506,2026-09-17,26.0,19.3,0.0,5,17.1,31.0,45,Normal,None,Low,17,9,Thursday
Imzouren,35.1464,-3.8506,2026-09-18,26.3,18.6,0.0,10,15.5,30.6,45,Normal,None,Low,18,9,Friday
Imzouren,35.1464,-3.8506,2026-09-19,29.3,18.7,0.0,10,24.2,44.3,2,Normal,None,Moderate,19,9,Saturday
Imzouren,35.1464,-3.8506,2026-09-20,28.9,21.0,0.0,4,22.2,45.7,1,Normal,None,Moderate,20,9,Sunday
Imzouren,35.1464,-3.8506,2026-09-21,28.1,21.9,0.0,3,18.7,36.0,3,Normal,None,Low,21,9,Monday
Mediouna,33.4556,-7.5208,2026-09-15,33.6,20.8,0.0,0,18.5,32.8,45,High,None,Low,15,9,Tuesday
Mediouna,33.4556,-7.5208,2026-09-16,28.0,19.3,0.0,0,18.0,33.1,45,Normal,None,Low,16,9,Wednesday
Mediouna,33.4556,-7.5208,2026-09-17,27.6,18.7,0.0,0,16.6,30.6,3,Normal,None,Low,17,9,Thursday
Mediouna,33.4556,-7.5208,2026-09-18,28.9,16.6,0.0,3,17.8,32.8,45,Normal,None,Low,18,9,Friday
Mediouna,33.4556,-7.5208,2026-09-19,31.3,17.4,0.0,0,15.8,29.5,45,High,None,Low,19,9,Saturday
Mediouna,33.4556,-7.5208,2026-09-20,30.7,20.8,0.0,0,11.6,29.9,2,High,None,Low,20,9,Sunday
Mediouna,33.4556,-7.5208,2026-09-21,29.3,20.5,0.0,0,13.6,36.0,2,Normal,None,Low,21,9,Monday
Demnat,31.7311,-7.0361,2026-09-15,33.5,22.0,0.0,8,20.8,44.3,3,High,None,Moderate,15,9,Tuesday
Demnat,31.7311,-7.0361,2026-09-16,29.8,17.5,0.0,0,17.8,33.8,0,Normal,None,Low,16,9,Wednesday
Demnat,31.7311,-7.0361,2026-09-17,26.4,15.6,0.0,13,14.4,28.4,45,Normal,None,Low,17,9,Thursday
Demnat,31.7311,-7.0361,2026-09-18,27.6,15.4,0.0,15,12.7,25.6,3,Normal,None,Low,18,9,Friday
Demnat,31.7311,-7.0361,2026-09-19,32.1,18.5,0.0,10,14.1,28.4,3,High,None,Low,19,9,Saturday
Demnat,31.7311,-7.0361,2026-09-20,34.1,22.1,0.3,5,15.0,28.4,80,High,Low,Low,20,9,Sunday
Demnat,31.7311,-7.0361,2026-09-21,32.4,19.9,0.6,7,12.7,24.1,3,High,Low,Low,21,9,Monday
Aïn Taoujdat,33.9333,-5.2167,2026-09-15,34.0,22.3,0.0,0,19.3,38.9,2,High,None,Low,15,9,Tuesday
Aïn Taoujdat,33.9333,-5.2167,2026-09-16,30.8,20.3,0.0,0,19.2,40.7,1,High,None,Low,16,9,Wednesday
Aïn Taoujdat,33.9333,-5.2167,2026-09-17,28.3,18.2,0.0,5,14.4,28.4,3,Normal,None,Low,17,9,Thursday
Aïn Taoujdat,33.9333,-5.2167,2026-09-18,30.2,17.0,0.0,13,12.8,24.8,3,High,None,Low,18,9,Friday
Aïn Taoujdat,33.9333,-5.2167,2026-09-19,33.3,18.9,0.0,5,16.8,32.0,1,High,None,Low,19,9,Saturday
Aïn Taoujdat,33.9333,-5.2167,2026-09-20,34.8,20.5,0.0,1,22.9,41.8,2,High,None,Moderate,20,9,Sunday
Aïn Taoujdat,33.9333,-5.2167,2026-09-21,34.2,19.8,0.0,0,13.7,24.8,0,High,None,Low,21,9,Monday
Sidi Smai’il,32.8167,-8.5,2026-09-15,35.4,21.5,0.0,0,23.6,41.0,3,Very High,None,Moderate,15,9,Tuesday
Sidi Smai’il,32.8167,-8.5,2026-09-16,28.7,19.4,0.0,0,20.9,36.4,2,Normal,None,Moderate,16,9,Wednesday
Sidi Smai’il,32.8167,-8.5,2026-09-17,27.8,18.4,0.0,0,17.9,31.0,3,Normal,None,Low,17,9,Thursday
Sidi Smai’il,32.8167,-8.5,2026-09-18,29.5,18.4,0.0,0,21.2,37.8,45,Normal,None,Moderate,18,9,Friday
Sidi Smai’il,32.8167,-8.5,2026-09-19,32.2,17.6,0.0,0,16.9,30.6,2,High,None,Low,19,9,Saturday
Sidi Smai’il,32.8167,-8.5,2026-09-20,35.2,21.0,0.0,0,19.0,34.6,2,Very High,None,Low,20,9,Sunday
Sidi Smai’il,32.8167,-8.5,2026-09-21,30.1,19.5,0.0,3,17.4,31.7,45,High,None,Low,21,9,Monday
Moulay Bousselham,34.8786,-6.2933,2026-09-15,27.5,19.4,0.0,0,25.7,43.2,45,Normal,None,Moderate,15,9,Tuesday
Moulay Bousselham,34.8786,-6.2933,2026-09-16,25.6,19.4,0.0,0,17.0,28.1,45,Normal,None,Low,16,9,Wednesday
Moulay Bousselham,34.8786,-6.2933,2026-09-17,25.1,18.7,0.0,0,17.6,29.2,3,Normal,None,Low,17,9,Thursday
Moulay Bousselham,34.8786,-6.2933,2026-09-18,25.8,17.7,0.0,5,18.7,31.3,45,Normal,None,Low,18,9,Friday
Moulay Bousselham,34.8786,-6.2933,2026-09-19,30.7,18.2,0.0,5,15.3,27.0,1,High,None,Low,19,9,Saturday
Moulay Bousselham,34.8786,-6.2933,2026-09-20,37.3,19.8,0.0,1,13.0,25.2,1,Very High,None,Low,20,9,Sunday
Moulay Bousselham,34.8786,-6.2933,2026-09-21,34.0,19.5,0.0,0,18.9,33.8,1,High,None,Low,21,9,Monday
Mechraa Bel Ksiri,34.56,-5.95,2026-09-15,34.8,20.8,0.0,0,20.2,36.7,45,High,None,Moderate,15,9,Tuesday
Mechraa Bel Ksiri,34.56,-5.95,2026-09-16,30.0,19.6,0.0,0,19.9,37.1,2,High,None,Low,16,9,Wednesday
Mechraa Bel Ksiri,34.56,-5.95,2026-09-17,29.7,18.8,0.0,0,17.8,33.1,3,Normal,None,Low,17,9,Thursday
Mechraa Bel Ksiri,34.56,-5.95,2026-09-18,31.9,16.0,0.0,8,15.8,33.5,45,High,None,Low,18,9,Friday
Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,36.6,18.3,0.0,2,18.4,32.4,45,Very High,None,Low,19,9,Saturday
Mechraa Bel Ksiri,34.56,-5.95,2026-09-20,38.3,24.1,0.0,3,24.6,47.5,0,Very High,None,Moderate,20,9,Sunday
Mechraa Bel Ksiri,34.56,-5.95,2026-09-21,37.0,23.9,0.0,0,20.9,39.6,1,Very High,None,Moderate,21,9,Monday
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-15,35.9,22.4,0.0,0,19.6,37.8,0,Very High,None,Low,15,9,Tuesday
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-16,31.5,19.6,0.0,0,19.8,37.4,2,High,None,Low,16,9,Wednesday
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-17,30.7,19.4,0.0,1,15.7,28.4,3,High,None,Low,17,9,Thursday
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-18,32.3,16.9,0.0,5,14.3,27.0,45,High,None,Low,18,9,Friday
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-19,36.4,20.3,0.0,3,24.7,46.8,1,Very High,None,Moderate,19,9,Saturday
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-20,37.6,24.4,0.0,0,25.8,48.2,0,Very High,None,Moderate,20,9,Sunday
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-21,36.5,24.0,0.0,0,20.2,37.8,1,Very High,None,Moderate,21,9,Monday
Zeghanghane,35.1575,-3.0017,2026-09-15,28.3,19.7,0.0,0,12.1,24.1,45,Normal,None,Low,15,9,Tuesday
Zeghanghane,35.1575,-3.0017,2026-09-16,32.0,19.0,0.0,3,9.0,20.5,1,High,None,Low,16,9,Wednesday
Zeghanghane,35.1575,-3.0017,2026-09-17,26.9,18.8,0.0,5,16.6,33.1,3,Normal,None,Low,17,9,Thursday
Zeghanghane,35.1575,-3.0017,2026-09-18,26.0,21.1,0.3,8,17.9,34.9,3,Normal,Low,Low,18,9,Friday
Zeghanghane,35.1575,-3.0017,2026-09-19,25.8,21.5,0.0,15,26.7,54.0,2,Normal,None,Moderate,19,9,Saturday
Zeghanghane,35.1575,-3.0017,2026-09-20,26.1,22.0,0.0,13,27.4,50.0,2,Normal,None,Moderate,20,9,Sunday
Zeghanghane,35.1575,-3.0017,2026-09-21,26.0,22.2,0.0,5,24.0,44.6,3,Normal,None,Moderate,21,9,Monday
Oulad Barhil,30.6408,-8.475,2026-09-15,39.5,25.4,0.0,13,20.9,36.4,3,Very High,None,Moderate,15,9,Tuesday
Oulad Barhil,30.6408,-8.475,2026-09-16,36.3,22.1,0.0,3,26.2,47.5,1,Very High,None,Moderate,16,9,Wednesday
Oulad Barhil,30.6408,-8.475,2026-09-17,29.7,18.1,0.0,3,30.5,53.6,3,Normal,None,Moderate,17,9,Thursday
Oulad Barhil,30.6408,-8.475,2026-09-18,31.2,17.8,0.0,5,26.4,49.3,3,High,None,Moderate,18,9,Friday
Oulad Barhil,30.6408,-8.475,2026-09-19,37.6,20.7,0.0,3,26.2,46.4,3,Very High,None,Moderate,19,9,Saturday
Oulad Barhil,30.6408,-8.475,2026-09-20,38.7,23.4,0.0,2,19.5,34.9,2,Very High,None,Low,20,9,Sunday
Oulad Barhil,30.6408,-8.475,2026-09-21,36.3,21.3,0.0,0,25.4,45.7,1,Very High,None,Moderate,21,9,Monday
Bir Jdid,33.3737,-8.0002,2026-09-15,29.7,20.8,0.0,0,17.3,33.1,45,Normal,None,Low,15,9,Tuesday
Bir Jdid,33.3737,-8.0002,2026-09-16,26.2,20.1,0.0,0,18.6,35.6,45,Normal,None,Low,16,9,Wednesday
Bir Jdid,33.3737,-8.0002,2026-09-17,26.4,18.5,0.0,0,17.3,33.1,3,Normal,None,Low,17,9,Thursday
Bir Jdid,33.3737,-8.0002,2026-09-18,26.7,19.5,0.0,0,19.9,38.5,45,Normal,None,Low,18,9,Friday
Bir Jdid,33.3737,-8.0002,2026-09-19,28.2,18.9,0.0,0,18.3,35.3,45,Normal,None,Low,19,9,Saturday
Bir Jdid,33.3737,-8.0002,2026-09-20,31.3,20.8,0.0,0,15.5,30.2,2,High,None,Low,20,9,Sunday
Bir Jdid,33.3737,-8.0002,2026-09-21,29.5,20.0,0.0,0,19.2,36.7,45,Normal,None,Low,21,9,Monday
Bou Arfa,32.531,-1.9631,2026-09-15,32.3,20.1,0.0,13,17.0,33.8,3,High,None,Low,15,9,Tuesday
Bou Arfa,32.531,-1.9631,2026-09-16,29.2,19.2,0.0,0,18.9,29.5,3,Normal,None,Low,16,9,Wednesday
Bou Arfa,32.531,-1.9631,2026-09-17,29.4,17.6,0.3,15,22.3,37.1,3,Normal,Low,Moderate,17,9,Thursday
Bou Arfa,32.531,-1.9631,2026-09-18,29.2,18.4,0.1,35,10.0,25.2,3,Normal,Low,Low,18,9,Friday
Bou Arfa,32.531,-1.9631,2026-09-19,28.4,18.9,0.0,22,18.9,31.7,3,Normal,None,Low,19,9,Saturday
Bou Arfa,32.531,-1.9631,2026-09-20,30.8,19.5,2.4,9,15.6,32.0,80,High,Low,Low,20,9,Sunday
Bou Arfa,32.531,-1.9631,2026-09-21,22.2,19.0,9.7,8,12.4,29.5,95,Normal,Moderate,Low,21,9,Monday
Tahannawt,31.3514,-7.9508,2026-09-15,32.8,22.5,0.0,5,18.4,38.2,3,High,None,Low,15,9,Tuesday
Tahannawt,31.3514,-7.9508,2026-09-16,30.6,18.5,0.0,0,15.8,30.2,2,High,None,Low,16,9,Wednesday
Tahannawt,31.3514,-7.9508,2026-09-17,26.5,15.7,0.0,8,13.3,26.6,3,Normal,None,Low,17,9,Thursday
Tahannawt,31.3514,-7.9508,2026-09-18,28.0,15.4,0.0,13,13.6,26.6,1,Normal,None,Low,18,9,Friday
Tahannawt,31.3514,-7.9508,2026-09-19,32.2,18.2,0.0,5,13.1,27.0,3,High,None,Low,19,9,Saturday
Tahannawt,31.3514,-7.9508,2026-09-20,35.1,21.7,0.0,5,11.9,27.7,3,Very High,None,Low,20,9,Sunday
Tahannawt,31.3514,-7.9508,2026-09-21,31.4,20.3,0.3,9,15.3,28.8,3,High,Low,Low,21,9,Monday
Arfoud,31.4361,-4.2328,2026-09-15,36.8,25.8,0.0,10,32.7,83.2,3,Very High,None,Moderate,15,9,Tuesday
Arfoud,31.4361,-4.2328,2026-09-16,34.7,21.8,0.0,3,13.0,22.0,2,High,None,Low,16,9,Wednesday
Arfoud,31.4361,-4.2328,2026-09-17,32.7,23.4,0.3,17,23.6,38.5,80,High,Low,Moderate,17,9,Thursday
Arfoud,31.4361,-4.2328,2026-09-18,33.6,20.6,0.0,27,11.8,17.6,3,High,None,Low,18,9,Friday
Arfoud,31.4361,-4.2328,2026-09-19,33.6,23.0,0.0,30,21.0,33.1,3,High,None,Moderate,19,9,Saturday
Arfoud,31.4361,-4.2328,2026-09-20,35.4,24.0,0.0,10,16.5,25.6,3,Very High,None,Low,20,9,Sunday
Arfoud,31.4361,-4.2328,2026-09-21,32.1,23.7,0.9,5,17.7,27.7,3,High,Low,Low,21,9,Monday
Tahla,34.05,-4.42,2026-09-15,34.4,21.0,0.0,0,17.4,32.4,3,High,None,Low,15,9,Tuesday
Tahla,34.05,-4.42,2026-09-16,31.0,20.0,0.0,0,18.0,34.9,1,High,None,Low,16,9,Wednesday
Tahla,34.05,-4.42,2026-09-17,29.3,17.4,0.0,15,14.2,26.6,3,Normal,None,Low,17,9,Thursday
Tahla,34.05,-4.42,2026-09-18,30.8,17.1,0.0,5,13.8,25.6,3,High,None,Low,18,9,Friday
Tahla,34.05,-4.42,2026-09-19,32.1,19.7,0.0,5,21.3,44.3,2,High,None,Moderate,19,9,Saturday
Tahla,34.05,-4.42,2026-09-20,33.2,22.0,0.0,1,19.9,36.4,1,High,None,Low,20,9,Sunday
Tahla,34.05,-4.42,2026-09-21,32.4,22.2,0.0,3,20.0,35.3,0,High,None,Moderate,21,9,Monday
Missour,33.05,-3.9908,2026-09-15,35.8,20.6,0.0,10,22.0,34.9,3,Very High,None,Moderate,15,9,Tuesday
Missour,33.05,-3.9908,2026-09-16,32.3,19.2,0.0,0,20.1,32.4,1,High,None,Moderate,16,9,Wednesday
Missour,33.05,-3.9908,2026-09-17,30.6,17.5,0.5,25,22.4,34.6,80,High,Low,Moderate,17,9,Thursday
Missour,33.05,-3.9908,2026-09-18,29.5,16.5,0.0,17,27.5,46.1,3,Normal,None,Moderate,18,9,Friday
Missour,33.05,-3.9908,2026-09-19,29.8,17.6,0.9,23,23.5,43.6,80,Normal,Low,Moderate,19,9,Saturday
Missour,33.05,-3.9908,2026-09-20,30.8,18.3,0.0,10,22.7,34.6,3,High,None,Moderate,20,9,Sunday
Missour,33.05,-3.9908,2026-09-21,30.0,18.5,1.2,8,27.0,41.8,3,High,Low,Moderate,21,9,Monday
Sidi Lmokhtar,31.57,-9.01,2026-09-15,38.2,24.8,0.0,5,23.2,38.5,3,Very High,None,Moderate,15,9,Tuesday
Sidi Lmokhtar,31.57,-9.01,2026-09-16,34.3,21.7,0.0,0,23.9,41.4,1,High,None,Moderate,16,9,Wednesday
Sidi Lmokhtar,31.57,-9.01,2026-09-17,29.6,17.7,0.0,0,23.4,39.2,3,Normal,None,Moderate,17,9,Thursday
Sidi Lmokhtar,31.57,-9.01,2026-09-18,31.1,17.8,0.0,3,15.6,27.7,1,High,None,Low,18,9,Friday
Sidi Lmokhtar,31.57,-9.01,2026-09-19,34.9,19.0,0.0,5,13.6,24.5,2,High,None,Low,19,9,Saturday
Sidi Lmokhtar,31.57,-9.01,2026-09-20,34.8,23.3,0.0,3,25.0,43.9,2,High,None,Moderate,20,9,Sunday
Sidi Lmokhtar,31.57,-9.01,2026-09-21,32.8,20.9,0.0,3,22.2,36.4,2,High,None,Moderate,21,9,Monday
Douar Toulal,33.8951,-5.6021,2026-09-15,33.6,21.8,0.0,0,18.4,40.7,2,High,None,Low,15,9,Tuesday
Douar Toulal,33.8951,-5.6021,2026-09-16,30.3,18.8,0.0,0,18.0,39.2,1,High,None,Low,16,9,Wednesday
Douar Toulal,33.8951,-5.6021,2026-09-17,28.2,17.6,0.0,3,14.7,33.1,45,Normal,None,Low,17,9,Thursday
Douar Toulal,33.8951,-5.6021,2026-09-18,30.0,16.3,0.0,18,12.9,29.9,2,High,None,Low,18,9,Friday
Douar Toulal,33.8951,-5.6021,2026-09-19,34.1,18.5,0.0,5,12.7,28.4,1,High,None,Low,19,9,Saturday
Douar Toulal,33.8951,-5.6021,2026-09-20,35.4,22.2,0.0,1,18.8,35.6,2,Very High,None,Low,20,9,Sunday
Douar Toulal,33.8951,-5.6021,2026-09-21,34.8,20.7,0.0,0,13.7,25.9,0,High,None,Low,21,9,Monday
Oulad Yaïch,32.4167,-6.3333,2026-09-15,38.6,25.5,0.0,3,18.3,35.3,3,Very High,None,Low,15,9,Tuesday
Oulad Yaïch,32.4167,-6.3333,2026-09-16,34.7,21.4,0.0,0,12.7,23.0,0,High,None,Low,16,9,Wednesday
Oulad Yaïch,32.4167,-6.3333,2026-09-17,31.9,17.7,0.0,3,11.1,19.8,3,High,None,Low,17,9,Thursday
Oulad Yaïch,32.4167,-6.3333,2026-09-18,33.3,18.8,0.0,5,7.2,14.8,1,High,None,Low,18,9,Friday
Oulad Yaïch,32.4167,-6.3333,2026-09-19,37.4,20.5,0.0,5,8.4,18.0,3,Very High,None,Low,19,9,Saturday
Oulad Yaïch,32.4167,-6.3333,2026-09-20,38.1,26.6,0.3,3,16.1,29.5,2,Very High,Low,Low,20,9,Sunday
Oulad Yaïch,32.4167,-6.3333,2026-09-21,36.8,28.1,0.9,9,18.6,37.1,80,Very High,Low,Low,21,9,Monday
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-15,36.0,20.5,0.0,5,19.2,36.0,3,Very High,None,Low,15,9,Tuesday
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-16,31.9,16.9,0.0,0,13.8,25.6,0,High,None,Low,16,9,Wednesday
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17,30.4,16.6,0.0,5,14.4,27.4,3,High,None,Low,17,9,Thursday
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-18,31.5,15.3,0.0,13,10.1,19.4,2,High,None,Low,18,9,Friday
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,35.1,18.4,0.0,4,11.9,22.0,2,Very High,None,Low,19,9,Saturday
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-20,37.2,23.2,0.0,2,16.9,33.5,2,Very High,None,Low,20,9,Sunday
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-21,35.4,21.6,0.6,0,14.9,29.9,80,Very High,Low,Low,21,9,Monday
Imi-n-Tanout,31.177,-8.8504,2026-09-15,33.2,25.5,0.0,5,26.1,45.0,3,High,None,Moderate,15,9,Tuesday
Imi-n-Tanout,31.177,-8.8504,2026-09-16,30.3,20.2,0.0,0,25.0,44.6,1,High,None,Moderate,16,9,Wednesday
Imi-n-Tanout,31.177,-8.8504,2026-09-17,25.3,16.5,0.0,0,18.3,31.7,45,Normal,None,Low,17,9,Thursday
Imi-n-Tanout,31.177,-8.8504,2026-09-18,27.0,16.2,0.0,8,18.1,32.8,45,Normal,None,Low,18,9,Friday
Imi-n-Tanout,31.177,-8.8504,2026-09-19,31.0,19.8,0.0,10,16.8,33.1,1,High,None,Low,19,9,Saturday
Imi-n-Tanout,31.177,-8.8504,2026-09-20,33.5,24.2,0.0,4,15.2,29.9,3,High,None,Low,20,9,Sunday
Imi-n-Tanout,31.177,-8.8504,2026-09-21,31.2,23.3,0.0,3,19.2,32.4,3,High,None,Low,21,9,Monday
Sebt Gzoula,32.1219,-9.0889,2026-09-15,38.3,24.6,0.0,3,24.1,45.7,3,Very High,None,Moderate,15,9,Tuesday
Sebt Gzoula,32.1219,-9.0889,2026-09-16,31.2,20.7,0.0,0,21.0,39.2,2,High,None,Moderate,16,9,Wednesday
Sebt Gzoula,32.1219,-9.0889,2026-09-17,28.3,18.2,0.0,0,18.1,34.6,3,Normal,None,Low,17,9,Thursday
Sebt Gzoula,32.1219,-9.0889,2026-09-18,31.3,18.2,0.0,0,18.9,36.7,2,High,None,Low,18,9,Friday
Sebt Gzoula,32.1219,-9.0889,2026-09-19,33.9,17.9,0.0,0,15.9,30.6,1,High,None,Low,19,9,Saturday
Sebt Gzoula,32.1219,-9.0889,2026-09-20,30.6,21.6,0.0,0,18.3,34.6,2,High,None,Low,20,9,Sunday
Sebt Gzoula,32.1219,-9.0889,2026-09-21,27.2,18.7,0.0,0,14.8,28.1,45,Normal,None,Low,21,9,Monday
